filename,device_id,full_path
9487376.png,9487376,/data/images/hit-images-final/artefacts/9487376.png
9487362.png,9487362,/data/images/hit-images-final/artefacts/9487362.png
2516709.png,2516709,/data/images/hit-images-final/artefacts/2516709.png
9417771.png,9417771,/data/images/hit-images-final/artefacts/9417771.png
1441842.png,1441842,/data/images/hit-images-final/artefacts/1441842.png
1667183.png,1667183,/data/images/hit-images-final/artefacts/1667183.png
9412351.png,9412351,/data/images/hit-images-final/artefacts/9412351.png
9487612.png,9487612,/data/images/hit-images-final/artefacts/9487612.png
9417573.png,9417573,/data/images/hit-images-final/artefacts/9417573.png
9408445.png,9408445,/data/images/hit-images-final/artefacts/9408445.png
9412347.png,9412347,/data/images/hit-images-final/artefacts/9412347.png
9482032.png,9482032,/data/images/hit-images-final/artefacts/9482032.png
2520087.png,2520087,/data/images/hit-images-final/artefacts/2520087.png
2432468.png,2432468,/data/images/hit-images-final/artefacts/2432468.png
2410187.png,2410187,/data/images/hit-images-final/artefacts/2410187.png
9479243.png,9479243,/data/images/hit-images-final/artefacts/9479243.png
2597942.png,2597942,/data/images/hit-images-final/artefacts/2597942.png
1441840.png,1441840,/data/images/hit-images-final/artefacts/1441840.png
2560851.png,2560851,/data/images/hit-images-final/artefacts/2560851.png
9417767.png,9417767,/data/images/hit-images-final/artefacts/9417767.png
9417773.png,9417773,/data/images/hit-images-final/artefacts/9417773.png
2560845.png,2560845,/data/images/hit-images-final/artefacts/2560845.png
9466161.png,9466161,/data/images/hit-images-final/artefacts/9466161.png
9464004.png,9464004,/data/images/hit-images-final/artefacts/9464004.png
1641422.png,1641422,/data/images/hit-images-final/artefacts/1641422.png
1657485.png,1657485,/data/images/hit-images-final/artefacts/1657485.png
2549435.png,2549435,/data/images/hit-images-final/artefacts/2549435.png
1642077.png,1642077,/data/images/hit-images-final/artefacts/1642077.png
2455949.png,2455949,/data/images/hit-images-final/artefacts/2455949.png
9421410.png,9421410,/data/images/hit-images-final/artefacts/9421410.png
2460070.png,2460070,/data/images/hit-images-final/artefacts/2460070.png
9417834.png,9417834,/data/images/hit-images-final/artefacts/9417834.png
1664926.png,1664926,/data/images/hit-images-final/artefacts/1664926.png
2534347.png,2534347,/data/images/hit-images-final/artefacts/2534347.png
2581715.png,2581715,/data/images/hit-images-final/artefacts/2581715.png
1649485.png,1649485,/data/images/hit-images-final/artefacts/1649485.png
9424781.png,9424781,/data/images/hit-images-final/artefacts/9424781.png
1423633.png,1423633,/data/images/hit-images-final/artefacts/1423633.png
2545958.png,2545958,/data/images/hit-images-final/artefacts/2545958.png
2445794.png,2445794,/data/images/hit-images-final/artefacts/2445794.png
1688540.png,1688540,/data/images/hit-images-final/artefacts/1688540.png
2476410.png,2476410,/data/images/hit-images-final/artefacts/2476410.png
2476404.png,2476404,/data/images/hit-images-final/artefacts/2476404.png
2476405.png,2476405,/data/images/hit-images-final/artefacts/2476405.png
2476411.png,2476411,/data/images/hit-images-final/artefacts/2476411.png
1688541.png,1688541,/data/images/hit-images-final/artefacts/1688541.png
2466158.png,2466158,/data/images/hit-images-final/artefacts/2466158.png
2432509.png,2432509,/data/images/hit-images-final/artefacts/2432509.png
9482153.png,9482153,/data/images/hit-images-final/artefacts/9482153.png
9482147.png,9482147,/data/images/hit-images-final/artefacts/9482147.png
1649484.png,1649484,/data/images/hit-images-final/artefacts/1649484.png
2460065.png,2460065,/data/images/hit-images-final/artefacts/2460065.png
2460071.png,2460071,/data/images/hit-images-final/artefacts/2460071.png
9487598.png,9487598,/data/images/hit-images-final/artefacts/9487598.png
2480185.png,2480185,/data/images/hit-images-final/artefacts/2480185.png
9417835.png,9417835,/data/images/hit-images-final/artefacts/9417835.png
9421411.png,9421411,/data/images/hit-images-final/artefacts/9421411.png
9421405.png,9421405,/data/images/hit-images-final/artefacts/9421405.png
5202352.png,5202352,/data/images/hit-images-final/artefacts/5202352.png
2546920.png,2546920,/data/images/hit-images-final/artefacts/2546920.png
9475652.png,9475652,/data/images/hit-images-final/artefacts/9475652.png
9466148.png,9466148,/data/images/hit-images-final/artefacts/9466148.png
5288686.png,5288686,/data/images/hit-images-final/artefacts/5288686.png
9417772.png,9417772,/data/images/hit-images-final/artefacts/9417772.png
2560850.png,2560850,/data/images/hit-images-final/artefacts/2560850.png
9463959.png,9463959,/data/images/hit-images-final/artefacts/9463959.png
9434801.png,9434801,/data/images/hit-images-final/artefacts/9434801.png
9417766.png,9417766,/data/images/hit-images-final/artefacts/9417766.png
1667180.png,1667180,/data/images/hit-images-final/artefacts/1667180.png
1441855.png,1441855,/data/images/hit-images-final/artefacts/1441855.png
2410192.png,2410192,/data/images/hit-images-final/artefacts/2410192.png
2469337.png,2469337,/data/images/hit-images-final/artefacts/2469337.png
1655126.png,1655126,/data/images/hit-images-final/artefacts/1655126.png
2410186.png,2410186,/data/images/hit-images-final/artefacts/2410186.png
1441841.png,1441841,/data/images/hit-images-final/artefacts/1441841.png
9441939.png,9441939,/data/images/hit-images-final/artefacts/9441939.png
9412352.png,9412352,/data/images/hit-images-final/artefacts/9412352.png
9428964.png,9428964,/data/images/hit-images-final/artefacts/9428964.png
2499017.png,2499017,/data/images/hit-images-final/artefacts/2499017.png
9412356.png,9412356,/data/images/hit-images-final/artefacts/9412356.png
9487615.png,9487615,/data/images/hit-images-final/artefacts/9487615.png
9417574.png,9417574,/data/images/hit-images-final/artefacts/9417574.png
1441845.png,1441845,/data/images/hit-images-final/artefacts/1441845.png
2410196.png,2410196,/data/images/hit-images-final/artefacts/2410196.png
1441851.png,1441851,/data/images/hit-images-final/artefacts/1441851.png
9441929.png,9441929,/data/images/hit-images-final/artefacts/9441929.png
1643768.png,1643768,/data/images/hit-images-final/artefacts/1643768.png
2452164.png,2452164,/data/images/hit-images-final/artefacts/2452164.png
9487371.png,9487371,/data/images/hit-images-final/artefacts/9487371.png
9461186.png,9461186,/data/images/hit-images-final/artefacts/9461186.png
9487365.png,9487365,/data/images/hit-images-final/artefacts/9487365.png
9417776.png,9417776,/data/images/hit-images-final/artefacts/9417776.png
1645127.png,1645127,/data/images/hit-images-final/artefacts/1645127.png
2443928.png,2443928,/data/images/hit-images-final/artefacts/2443928.png
1657480.png,1657480,/data/images/hit-images-final/artefacts/1657480.png
2512420.png,2512420,/data/images/hit-images-final/artefacts/2512420.png
2508444.png,2508444,/data/images/hit-images-final/artefacts/2508444.png
9417831.png,9417831,/data/images/hit-images-final/artefacts/9417831.png
2546918.png,2546918,/data/images/hit-images-final/artefacts/2546918.png
2534342.png,2534342,/data/images/hit-images-final/artefacts/2534342.png
2460061.png,2460061,/data/images/hit-images-final/artefacts/2460061.png
2460049.png,2460049,/data/images/hit-images-final/artefacts/2460049.png
1627417.png,1627417,/data/images/hit-images-final/artefacts/1627417.png
9424948.png,9424948,/data/images/hit-images-final/artefacts/9424948.png
2581710.png,2581710,/data/images/hit-images-final/artefacts/2581710.png
2581704.png,2581704,/data/images/hit-images-final/artefacts/2581704.png
9421603.png,9421603,/data/images/hit-images-final/artefacts/9421603.png
2466149.png,2466149,/data/images/hit-images-final/artefacts/2466149.png
1637188.png,1637188,/data/images/hit-images-final/artefacts/1637188.png
2476400.png,2476400,/data/images/hit-images-final/artefacts/2476400.png
1688544.png,1688544,/data/images/hit-images-final/artefacts/1688544.png
9486481.png,9486481,/data/images/hit-images-final/artefacts/9486481.png
2581711.png,2581711,/data/images/hit-images-final/artefacts/2581711.png
9421400.png,9421400,/data/images/hit-images-final/artefacts/9421400.png
1608634.png,1608634,/data/images/hit-images-final/artefacts/1608634.png
2534343.png,2534343,/data/images/hit-images-final/artefacts/2534343.png
1429130.png,1429130,/data/images/hit-images-final/artefacts/1429130.png
2546919.png,2546919,/data/images/hit-images-final/artefacts/2546919.png
9417830.png,9417830,/data/images/hit-images-final/artefacts/9417830.png
9480594.png,9480594,/data/images/hit-images-final/artefacts/9480594.png
2555756.png,2555756,/data/images/hit-images-final/artefacts/2555756.png
2508445.png,2508445,/data/images/hit-images-final/artefacts/2508445.png
5281089.png,5281089,/data/images/hit-images-final/artefacts/5281089.png
1657481.png,1657481,/data/images/hit-images-final/artefacts/1657481.png
9444515.png,9444515,/data/images/hit-images-final/artefacts/9444515.png
9463814.png,9463814,/data/images/hit-images-final/artefacts/9463814.png
9464000.png,9464000,/data/images/hit-images-final/artefacts/9464000.png
9483843.png,9483843,/data/images/hit-images-final/artefacts/9483843.png
2436434.png,2436434,/data/images/hit-images-final/artefacts/2436434.png
2500838.png,2500838,/data/images/hit-images-final/artefacts/2500838.png
9417777.png,9417777,/data/images/hit-images-final/artefacts/9417777.png
2458460.png,2458460,/data/images/hit-images-final/artefacts/2458460.png
2559024.png,2559024,/data/images/hit-images-final/artefacts/2559024.png
9486046.png,9486046,/data/images/hit-images-final/artefacts/9486046.png
1441850.png,1441850,/data/images/hit-images-final/artefacts/1441850.png
1441844.png,1441844,/data/images/hit-images-final/artefacts/1441844.png
9417575.png,9417575,/data/images/hit-images-final/artefacts/9417575.png
9424801.png,9424801,/data/images/hit-images-final/artefacts/9424801.png
9486522.png,9486522,/data/images/hit-images-final/artefacts/9486522.png
9412357.png,9412357,/data/images/hit-images-final/artefacts/9412357.png
2498308.png,2498308,/data/images/hit-images-final/artefacts/2498308.png
9487628.png,9487628,/data/images/hit-images-final/artefacts/9487628.png
9482020.png,9482020,/data/images/hit-images-final/artefacts/9482020.png
1667178.png,1667178,/data/images/hit-images-final/artefacts/1667178.png
9417577.png,9417577,/data/images/hit-images-final/artefacts/9417577.png
2584079.png,2584079,/data/images/hit-images-final/artefacts/2584079.png
1441852.png,1441852,/data/images/hit-images-final/artefacts/1441852.png
9441916.png,9441916,/data/images/hit-images-final/artefacts/9441916.png
9466403.png,9466403,/data/images/hit-images-final/artefacts/9466403.png
1441846.png,1441846,/data/images/hit-images-final/artefacts/1441846.png
2597944.png,2597944,/data/images/hit-images-final/artefacts/2597944.png
9437102.png,9437102,/data/images/hit-images-final/artefacts/9437102.png
2508080.png,2508080,/data/images/hit-images-final/artefacts/2508080.png
2535467.png,2535467,/data/images/hit-images-final/artefacts/2535467.png
9417749.png,9417749,/data/images/hit-images-final/artefacts/9417749.png
2559026.png,2559026,/data/images/hit-images-final/artefacts/2559026.png
9463962.png,9463962,/data/images/hit-images-final/artefacts/9463962.png
9487372.png,9487372,/data/images/hit-images-final/artefacts/9487372.png
1617919.png,1617919,/data/images/hit-images-final/artefacts/1617919.png
9417601.png,9417601,/data/images/hit-images-final/artefacts/9417601.png
2508447.png,2508447,/data/images/hit-images-final/artefacts/2508447.png
2555754.png,2555754,/data/images/hit-images-final/artefacts/2555754.png
9431639.png,9431639,/data/images/hit-images-final/artefacts/9431639.png
9417832.png,9417832,/data/images/hit-images-final/artefacts/9417832.png
2546927.png,2546927,/data/images/hit-images-final/artefacts/2546927.png
9482154.png,9482154,/data/images/hit-images-final/artefacts/9482154.png
9424793.png,9424793,/data/images/hit-images-final/artefacts/9424793.png
1671134.png,1671134,/data/images/hit-images-final/artefacts/1671134.png
2581707.png,2581707,/data/images/hit-images-final/artefacts/2581707.png
2581713.png,2581713,/data/images/hit-images-final/artefacts/2581713.png
2419990.png,2419990,/data/images/hit-images-final/artefacts/2419990.png
2476402.png,2476402,/data/images/hit-images-final/artefacts/2476402.png
1669949.png,1669949,/data/images/hit-images-final/artefacts/1669949.png
9424779.png,9424779,/data/images/hit-images-final/artefacts/9424779.png
2445793.png,2445793,/data/images/hit-images-final/artefacts/2445793.png
5290346.png,5290346,/data/images/hit-images-final/artefacts/5290346.png
1688547.png,1688547,/data/images/hit-images-final/artefacts/1688547.png
1688553.png,1688553,/data/images/hit-images-final/artefacts/1688553.png
2581712.png,2581712,/data/images/hit-images-final/artefacts/2581712.png
2581706.png,2581706,/data/images/hit-images-final/artefacts/2581706.png
9487777.png,9487777,/data/images/hit-images-final/artefacts/9487777.png
9486469.png,9486469,/data/images/hit-images-final/artefacts/9486469.png
2542765.png,2542765,/data/images/hit-images-final/artefacts/2542765.png
9421198.png,9421198,/data/images/hit-images-final/artefacts/9421198.png
2546932.png,2546932,/data/images/hit-images-final/artefacts/2546932.png
9417833.png,9417833,/data/images/hit-images-final/artefacts/9417833.png
10259097.png,10259097,/data/images/hit-images-final/artefacts/10259097.png
2460063.png,2460063,/data/images/hit-images-final/artefacts/2460063.png
9417600.png,9417600,/data/images/hit-images-final/artefacts/9417600.png
2508446.png,2508446,/data/images/hit-images-final/artefacts/2508446.png
2549432.png,2549432,/data/images/hit-images-final/artefacts/2549432.png
1641419.png,1641419,/data/images/hit-images-final/artefacts/1641419.png
9463778.png,9463778,/data/images/hit-images-final/artefacts/9463778.png
9423348.png,9423348,/data/images/hit-images-final/artefacts/9423348.png
2445354.png,2445354,/data/images/hit-images-final/artefacts/2445354.png
9417774.png,9417774,/data/images/hit-images-final/artefacts/9417774.png
9487367.png,9487367,/data/images/hit-images-final/artefacts/9487367.png
1603819.png,1603819,/data/images/hit-images-final/artefacts/1603819.png
9417748.png,9417748,/data/images/hit-images-final/artefacts/9417748.png
2559027.png,2559027,/data/images/hit-images-final/artefacts/2559027.png
1441847.png,1441847,/data/images/hit-images-final/artefacts/1441847.png
9485955.png,9485955,/data/images/hit-images-final/artefacts/9485955.png
1441853.png,1441853,/data/images/hit-images-final/artefacts/1441853.png
9417576.png,9417576,/data/images/hit-images-final/artefacts/9417576.png
9412354.png,9412354,/data/images/hit-images-final/artefacts/9412354.png
2599767.png,2599767,/data/images/hit-images-final/artefacts/2599767.png
9428962.png,9428962,/data/images/hit-images-final/artefacts/9428962.png
2498422.png,2498422,/data/images/hit-images-final/artefacts/2498422.png
9482046.png,9482046,/data/images/hit-images-final/artefacts/9482046.png
5225363.png,5225363,/data/images/hit-images-final/artefacts/5225363.png
2498378.png,2498378,/data/images/hit-images-final/artefacts/2498378.png
9441958.png,9441958,/data/images/hit-images-final/artefacts/9441958.png
2498387.png,2498387,/data/images/hit-images-final/artefacts/2498387.png
1643725.png,1643725,/data/images/hit-images-final/artefacts/1643725.png
9423139.png,9423139,/data/images/hit-images-final/artefacts/9423139.png
1670106.png,1670106,/data/images/hit-images-final/artefacts/1670106.png
9415662.png,9415662,/data/images/hit-images-final/artefacts/9415662.png
1615991.png,1615991,/data/images/hit-images-final/artefacts/1615991.png
9481401.png,9481401,/data/images/hit-images-final/artefacts/9481401.png
1620483.png,1620483,/data/images/hit-images-final/artefacts/1620483.png
9481400.png,9481400,/data/images/hit-images-final/artefacts/9481400.png
1637128.png,1637128,/data/images/hit-images-final/artefacts/1637128.png
1667079.png,1667079,/data/images/hit-images-final/artefacts/1667079.png
2513576.png,2513576,/data/images/hit-images-final/artefacts/2513576.png
9424902.png,9424902,/data/images/hit-images-final/artefacts/9424902.png
1665652.png,1665652,/data/images/hit-images-final/artefacts/1665652.png
1634192.png,1634192,/data/images/hit-images-final/artefacts/1634192.png
9423274.png,9423274,/data/images/hit-images-final/artefacts/9423274.png
1684645.png,1684645,/data/images/hit-images-final/artefacts/1684645.png
2471668.png,2471668,/data/images/hit-images-final/artefacts/2471668.png
5251744.png,5251744,/data/images/hit-images-final/artefacts/5251744.png
1627878.png,1627878,/data/images/hit-images-final/artefacts/1627878.png
9417853.png,9417853,/data/images/hit-images-final/artefacts/9417853.png
1660500.png,1660500,/data/images/hit-images-final/artefacts/1660500.png
2547325.png,2547325,/data/images/hit-images-final/artefacts/2547325.png
9417674.png,9417674,/data/images/hit-images-final/artefacts/9417674.png
9417884.png,9417884,/data/images/hit-images-final/artefacts/9417884.png
2547319.png,2547319,/data/images/hit-images-final/artefacts/2547319.png
2549452.png,2549452,/data/images/hit-images-final/artefacts/2549452.png
1425966.png,1425966,/data/images/hit-images-final/artefacts/1425966.png
2580915.png,2580915,/data/images/hit-images-final/artefacts/2580915.png
9424453.png,9424453,/data/images/hit-images-final/artefacts/9424453.png
9469235.png,9469235,/data/images/hit-images-final/artefacts/9469235.png
9408634.png,9408634,/data/images/hit-images-final/artefacts/9408634.png
9415659.png,9415659,/data/images/hit-images-final/artefacts/9415659.png
9423116.png,9423116,/data/images/hit-images-final/artefacts/9423116.png
2498380.png,2498380,/data/images/hit-images-final/artefacts/2498380.png
2546359.png,2546359,/data/images/hit-images-final/artefacts/2546359.png
9482041.png,9482041,/data/images/hit-images-final/artefacts/9482041.png
5278705.png,5278705,/data/images/hit-images-final/artefacts/5278705.png
2577806.png,2577806,/data/images/hit-images-final/artefacts/2577806.png
2577812.png,2577812,/data/images/hit-images-final/artefacts/2577812.png
2406794.png,2406794,/data/images/hit-images-final/artefacts/2406794.png
1460155.png,1460155,/data/images/hit-images-final/artefacts/1460155.png
9423114.png,9423114,/data/images/hit-images-final/artefacts/9423114.png
2498382.png,2498382,/data/images/hit-images-final/artefacts/2498382.png
9463915.png,9463915,/data/images/hit-images-final/artefacts/9463915.png
1438699.png,1438699,/data/images/hit-images-final/artefacts/1438699.png
2423919.png,2423919,/data/images/hit-images-final/artefacts/2423919.png
9487463.png,9487463,/data/images/hit-images-final/artefacts/9487463.png
2400865.png,2400865,/data/images/hit-images-final/artefacts/2400865.png
2409699.png,2409699,/data/images/hit-images-final/artefacts/2409699.png
1615994.png,1615994,/data/images/hit-images-final/artefacts/1615994.png
10223942.png,10223942,/data/images/hit-images-final/artefacts/10223942.png
9463861.png,9463861,/data/images/hit-images-final/artefacts/9463861.png
9479187.png,9479187,/data/images/hit-images-final/artefacts/9479187.png
9417886.png,9417886,/data/images/hit-images-final/artefacts/9417886.png
2409706.png,2409706,/data/images/hit-images-final/artefacts/2409706.png
9489274.png,9489274,/data/images/hit-images-final/artefacts/9489274.png
1660502.png,1660502,/data/images/hit-images-final/artefacts/1660502.png
9417662.png,9417662,/data/images/hit-images-final/artefacts/9417662.png
9422815.png,9422815,/data/images/hit-images-final/artefacts/9422815.png
9417676.png,9417676,/data/images/hit-images-final/artefacts/9417676.png
5222743.png,5222743,/data/images/hit-images-final/artefacts/5222743.png
1627885.png,1627885,/data/images/hit-images-final/artefacts/1627885.png
1687400.png,1687400,/data/images/hit-images-final/artefacts/1687400.png
9417851.png,9417851,/data/images/hit-images-final/artefacts/9417851.png
2534336.png,2534336,/data/images/hit-images-final/artefacts/2534336.png
9423262.png,9423262,/data/images/hit-images-final/artefacts/9423262.png
1652573.png,1652573,/data/images/hit-images-final/artefacts/1652573.png
9417879.png,9417879,/data/images/hit-images-final/artefacts/9417879.png
2521713.png,2521713,/data/images/hit-images-final/artefacts/2521713.png
2546944.png,2546944,/data/images/hit-images-final/artefacts/2546944.png
1684647.png,1684647,/data/images/hit-images-final/artefacts/1684647.png
9423276.png,9423276,/data/images/hit-images-final/artefacts/9423276.png
1637102.png,1637102,/data/images/hit-images-final/artefacts/1637102.png
9465960.png,9465960,/data/images/hit-images-final/artefacts/9465960.png
1636220.png,1636220,/data/images/hit-images-final/artefacts/1636220.png
2516418.png,2516418,/data/images/hit-images-final/artefacts/2516418.png
9424914.png,9424914,/data/images/hit-images-final/artefacts/9424914.png
9424900.png,9424900,/data/images/hit-images-final/artefacts/9424900.png
2529617.png,2529617,/data/images/hit-images-final/artefacts/2529617.png
2466129.png,2466129,/data/images/hit-images-final/artefacts/2466129.png
2529616.png,2529616,/data/images/hit-images-final/artefacts/2529616.png
9424901.png,9424901,/data/images/hit-images-final/artefacts/9424901.png
1636221.png,1636221,/data/images/hit-images-final/artefacts/1636221.png
2512119.png,2512119,/data/images/hit-images-final/artefacts/2512119.png
9407114.png,9407114,/data/images/hit-images-final/artefacts/9407114.png
1618686.png,1618686,/data/images/hit-images-final/artefacts/1618686.png
2546945.png,2546945,/data/images/hit-images-final/artefacts/2546945.png
9423263.png,9423263,/data/images/hit-images-final/artefacts/9423263.png
1634191.png,1634191,/data/images/hit-images-final/artefacts/1634191.png
9417850.png,9417850,/data/images/hit-images-final/artefacts/9417850.png
2534337.png,2534337,/data/images/hit-images-final/artefacts/2534337.png
9479637.png,9479637,/data/images/hit-images-final/artefacts/9479637.png
9417677.png,9417677,/data/images/hit-images-final/artefacts/9417677.png
9417663.png,9417663,/data/images/hit-images-final/artefacts/9417663.png
9424281.png,9424281,/data/images/hit-images-final/artefacts/9424281.png
9463874.png,9463874,/data/images/hit-images-final/artefacts/9463874.png
9417887.png,9417887,/data/images/hit-images-final/artefacts/9417887.png
2400870.png,2400870,/data/images/hit-images-final/artefacts/2400870.png
2409698.png,2409698,/data/images/hit-images-final/artefacts/2409698.png
9438079.png,9438079,/data/images/hit-images-final/artefacts/9438079.png
2513603.png,2513603,/data/images/hit-images-final/artefacts/2513603.png
1438698.png,1438698,/data/images/hit-images-final/artefacts/1438698.png
2498383.png,2498383,/data/images/hit-images-final/artefacts/2498383.png
9477222.png,9477222,/data/images/hit-images-final/artefacts/9477222.png
9423115.png,9423115,/data/images/hit-images-final/artefacts/9423115.png
9420346.png,9420346,/data/images/hit-images-final/artefacts/9420346.png
5288422.png,5288422,/data/images/hit-images-final/artefacts/5288422.png
2597932.png,2597932,/data/images/hit-images-final/artefacts/2597932.png
1607611.png,1607611,/data/images/hit-images-final/artefacts/1607611.png
1428689.png,1428689,/data/images/hit-images-final/artefacts/1428689.png
2577811.png,2577811,/data/images/hit-images-final/artefacts/2577811.png
2498191.png,2498191,/data/images/hit-images-final/artefacts/2498191.png
2400874.png,2400874,/data/images/hit-images-final/artefacts/2400874.png
9467545.png,9467545,/data/images/hit-images-final/artefacts/9467545.png
1660498.png,1660498,/data/images/hit-images-final/artefacts/1660498.png
9417667.png,9417667,/data/images/hit-images-final/artefacts/9417667.png
9436871.png,9436871,/data/images/hit-images-final/artefacts/9436871.png
2547322.png,2547322,/data/images/hit-images-final/artefacts/2547322.png
1627880.png,1627880,/data/images/hit-images-final/artefacts/1627880.png
9487506.png,9487506,/data/images/hit-images-final/artefacts/9487506.png
9417673.png,9417673,/data/images/hit-images-final/artefacts/9417673.png
9417883.png,9417883,/data/images/hit-images-final/artefacts/9417883.png
9416223.png,9416223,/data/images/hit-images-final/artefacts/9416223.png
9463870.png,9463870,/data/images/hit-images-final/artefacts/9463870.png
2409703.png,2409703,/data/images/hit-images-final/artefacts/2409703.png
9425170.png,9425170,/data/images/hit-images-final/artefacts/9425170.png
1634195.png,1634195,/data/images/hit-images-final/artefacts/1634195.png
9423267.png,9423267,/data/images/hit-images-final/artefacts/9423267.png
9423273.png,9423273,/data/images/hit-images-final/artefacts/9423273.png
9417840.png,9417840,/data/images/hit-images-final/artefacts/9417840.png
5251757.png,5251757,/data/images/hit-images-final/artefacts/5251757.png
9464662.png,9464662,/data/images/hit-images-final/artefacts/9464662.png
9417854.png,9417854,/data/images/hit-images-final/artefacts/9417854.png
9424905.png,9424905,/data/images/hit-images-final/artefacts/9424905.png
2515100.png,2515100,/data/images/hit-images-final/artefacts/2515100.png
2516421.png,2516421,/data/images/hit-images-final/artefacts/2516421.png
2512121.png,2512121,/data/images/hit-images-final/artefacts/2512121.png
2436929.png,2436929,/data/images/hit-images-final/artefacts/2436929.png
2443385.png,2443385,/data/images/hit-images-final/artefacts/2443385.png
2466139.png,2466139,/data/images/hit-images-final/artefacts/2466139.png
1688534.png,1688534,/data/images/hit-images-final/artefacts/1688534.png
1688535.png,1688535,/data/images/hit-images-final/artefacts/1688535.png
5252049.png,5252049,/data/images/hit-images-final/artefacts/5252049.png
9421673.png,9421673,/data/images/hit-images-final/artefacts/9421673.png
2436928.png,2436928,/data/images/hit-images-final/artefacts/2436928.png
2516420.png,2516420,/data/images/hit-images-final/artefacts/2516420.png
1618683.png,1618683,/data/images/hit-images-final/artefacts/1618683.png
2512120.png,2512120,/data/images/hit-images-final/artefacts/2512120.png
2515101.png,2515101,/data/images/hit-images-final/artefacts/2515101.png
2499885.png,2499885,/data/images/hit-images-final/artefacts/2499885.png
9417841.png,9417841,/data/images/hit-images-final/artefacts/9417841.png
9421465.png,9421465,/data/images/hit-images-final/artefacts/9421465.png
9423272.png,9423272,/data/images/hit-images-final/artefacts/9423272.png
1684643.png,1684643,/data/images/hit-images-final/artefacts/1684643.png
9423266.png,9423266,/data/images/hit-images-final/artefacts/9423266.png
2409702.png,2409702,/data/images/hit-images-final/artefacts/2409702.png
9417882.png,9417882,/data/images/hit-images-final/artefacts/9417882.png
1627659.png,1627659,/data/images/hit-images-final/artefacts/1627659.png
2574931.png,2574931,/data/images/hit-images-final/artefacts/2574931.png
2547323.png,2547323,/data/images/hit-images-final/artefacts/2547323.png
9417672.png,9417672,/data/images/hit-images-final/artefacts/9417672.png
9417666.png,9417666,/data/images/hit-images-final/artefacts/9417666.png
1438662.png,1438662,/data/images/hit-images-final/artefacts/1438662.png
2400875.png,2400875,/data/images/hit-images-final/artefacts/2400875.png
2409689.png,2409689,/data/images/hit-images-final/artefacts/2409689.png
1615990.png,1615990,/data/images/hit-images-final/artefacts/1615990.png
9440104.png,9440104,/data/images/hit-images-final/artefacts/9440104.png
9463939.png,9463939,/data/images/hit-images-final/artefacts/9463939.png
1670107.png,1670107,/data/images/hit-images-final/artefacts/1670107.png
9415663.png,9415663,/data/images/hit-images-final/artefacts/9415663.png
9423138.png,9423138,/data/images/hit-images-final/artefacts/9423138.png
1657023.png,1657023,/data/images/hit-images-final/artefacts/1657023.png
1613649.png,1613649,/data/images/hit-images-final/artefacts/1613649.png
1654502.png,1654502,/data/images/hit-images-final/artefacts/1654502.png
2498386.png,2498386,/data/images/hit-images-final/artefacts/2498386.png
1654516.png,1654516,/data/images/hit-images-final/artefacts/1654516.png
2498379.png,2498379,/data/images/hit-images-final/artefacts/2498379.png
2498421.png,2498421,/data/images/hit-images-final/artefacts/2498421.png
9482045.png,9482045,/data/images/hit-images-final/artefacts/9482045.png
1438462.png,1438462,/data/images/hit-images-final/artefacts/1438462.png
9423112.png,9423112,/data/images/hit-images-final/artefacts/9423112.png
9424899.png,9424899,/data/images/hit-images-final/artefacts/9424899.png
1657021.png,1657021,/data/images/hit-images-final/artefacts/1657021.png
9415661.png,9415661,/data/images/hit-images-final/artefacts/9415661.png
9487459.png,9487459,/data/images/hit-images-final/artefacts/9487459.png
2598192.png,2598192,/data/images/hit-images-final/artefacts/2598192.png
2400877.png,2400877,/data/images/hit-images-final/artefacts/2400877.png
2437003.png,2437003,/data/images/hit-images-final/artefacts/2437003.png
2498192.png,2498192,/data/images/hit-images-final/artefacts/2498192.png
1615992.png,1615992,/data/images/hit-images-final/artefacts/1615992.png
1643524.png,1643524,/data/images/hit-images-final/artefacts/1643524.png
10235049.png,10235049,/data/images/hit-images-final/artefacts/10235049.png
2529567.png,2529567,/data/images/hit-images-final/artefacts/2529567.png
9417670.png,9417670,/data/images/hit-images-final/artefacts/9417670.png
10232861.png,10232861,/data/images/hit-images-final/artefacts/10232861.png
2547321.png,2547321,/data/images/hit-images-final/artefacts/2547321.png
9488150.png,9488150,/data/images/hit-images-final/artefacts/9488150.png
1660504.png,1660504,/data/images/hit-images-final/artefacts/1660504.png
9417664.png,9417664,/data/images/hit-images-final/artefacts/9417664.png
2409700.png,2409700,/data/images/hit-images-final/artefacts/2409700.png
9417658.png,9417658,/data/images/hit-images-final/artefacts/9417658.png
9417880.png,9417880,/data/images/hit-images-final/artefacts/9417880.png
1684641.png,1684641,/data/images/hit-images-final/artefacts/1684641.png
9423270.png,9423270,/data/images/hit-images-final/artefacts/9423270.png
1634196.png,1634196,/data/images/hit-images-final/artefacts/1634196.png
9424906.png,9424906,/data/images/hit-images-final/artefacts/9424906.png
1683489.png,1683489,/data/images/hit-images-final/artefacts/1683489.png
2499887.png,2499887,/data/images/hit-images-final/artefacts/2499887.png
1618681.png,1618681,/data/images/hit-images-final/artefacts/1618681.png
1688536.png,1688536,/data/images/hit-images-final/artefacts/1688536.png
